id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-19DL4308None,2024-04-19,landed,4308,DL4308,DAL4308,Delta Air Lines,DL,DAL,St. George Municipal,America/Denver,SGU,KSGU,,,10,2024-04-19T19:16:00+00:00,2024-04-19T19:16:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,Salt Lake City International,America/Denver,SLC,KSLC,A,B4,,,2024-04-19T20:30:00+00:00,2024-04-19T20:30:00+00:00,2024-04-19T20:07:00+00:00,2024-04-19T20:07:00+00:00,2024-04-19T20:07:00+00:00,None,None,None,None
2024-04-19DL6482None,2024-04-19,landed,6482,DL6482,DAL6482,Delta Air Lines,DL,DAL,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,H112,53,2024-04-19T21:40:00+00:00,2024-04-19T21:40:00+00:00,2024-04-19T22:33:00+00:00,2024-04-19T22:33:00+00:00,2024-04-19T22:33:00+00:00,Kunming,Asia/Shanghai,KMG,ZPPP,1,26,8,31,2024-04-20T01:05:00+00:00,2024-04-20T01:05:00+00:00,2024-04-20T01:35:00+00:00,2024-04-20T01:35:00+00:00,2024-04-20T01:35:00+00:00,None,None,None,None
2024-04-19DL8761None,2024-04-19,landed,8761,DL8761,DAL8761,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F51,76,2024-04-19T14:15:00+00:00,2024-04-19T14:15:00+00:00,2024-04-19T15:31:00+00:00,2024-04-19T15:31:00+00:00,2024-04-19T15:31:00+00:00,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,1,,,46,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T16:16:00+00:00,2024-04-19T16:16:00+00:00,2024-04-19T16:16:00+00:00,None,None,None,None
2024-04-19DL2933None,2024-04-19,landed,2933,DL2933,DAL2933,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A17,13,2024-04-19T17:05:00+00:00,2024-04-19T17:05:00+00:00,2024-04-19T17:18:00+00:00,2024-04-19T17:18:00+00:00,2024-04-19T17:18:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,M6,11,,2024-04-19T19:00:00+00:00,2024-04-19T19:00:00+00:00,2024-04-19T18:39:00+00:00,2024-04-19T18:39:00+00:00,2024-04-19T18:39:00+00:00,None,None,None,None
2024-04-19DL475None,2024-04-19,scheduled,475,DL475,DAL475,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A7,80,2024-04-19T17:05:00+00:00,2024-04-19T17:05:00+00:00,2024-04-19T18:25:00+00:00,2024-04-19T18:25:00+00:00,2024-04-19T18:25:00+00:00,San Francisco International,America/Los_Angeles,SFO,KSFO,2,C6,2,54,2024-04-19T20:55:00+00:00,2024-04-19T20:55:00+00:00,,,,None,None,None,None
2024-04-19DL1021A321,2024-04-19,landed,1021,DL1021,DAL1021,Delta Air Lines,DL,DAL,Palm Beach International Airport,America/New_York,PBI,KPBI,,C4,3,2024-04-19T15:32:00+00:00,2024-04-19T15:32:00+00:00,2024-04-19T15:35:00+00:00,2024-04-19T15:35:00+00:00,2024-04-19T15:35:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B25,4,,2024-04-19T17:26:00+00:00,2024-04-19T17:26:00+00:00,2024-04-19T16:58:00+00:00,2024-04-19T16:58:00+00:00,2024-04-19T16:58:00+00:00,N306DN,A321,A321,A335F4
2024-04-19DL892None,2024-04-19,landed,892,DL892,DAL892,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C6,38,2024-04-19T15:25:00+00:00,2024-04-19T15:25:00+00:00,2024-04-19T16:02:00+00:00,2024-04-19T16:02:00+00:00,2024-04-19T16:02:00+00:00,Memphis International,America/Chicago,MEM,KMEM,S,14,6,24,2024-04-19T17:25:00+00:00,2024-04-19T17:25:00+00:00,2024-04-19T17:48:00+00:00,2024-04-19T17:48:00+00:00,2024-04-19T17:48:00+00:00,None,None,None,None
2024-04-19DL3826E75L,2024-04-19,landed,3826,DL3826,DAL3826,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C15,9,2024-04-19T15:25:00+00:00,2024-04-19T15:25:00+00:00,2024-04-19T15:34:00+00:00,2024-04-19T15:34:00+00:00,2024-04-19T15:34:00+00:00,Grand Forks,America/Chicago,GFK,KGFK,1,,,,2024-04-19T16:42:00+00:00,2024-04-19T16:42:00+00:00,2024-04-19T16:30:00+00:00,2024-04-19T16:30:00+00:00,2024-04-19T16:30:00+00:00,N251SY,E75L,E75L,A25CDC
2024-04-19DL4071None,2024-04-19,landed,4071,DL4071,DAL4071,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C19,14,2024-04-19T15:25:00+00:00,2024-04-19T15:25:00+00:00,2024-04-19T15:38:00+00:00,2024-04-19T15:38:00+00:00,2024-04-19T15:38:00+00:00,Bismarck,America/Chicago,BIS,KBIS,,,,,2024-04-19T16:59:00+00:00,2024-04-19T16:59:00+00:00,2024-04-19T16:46:00+00:00,2024-04-19T16:46:00+00:00,2024-04-19T16:46:00+00:00,None,None,None,None
2024-04-19DL1385None,2024-04-19,landed,1385,DL1385,DAL1385,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F8,11,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:41:00+00:00,2024-04-19T15:41:00+00:00,2024-04-19T15:41:00+00:00,Orlando International,America/New_York,MCO,KMCO,B,74,29,,2024-04-19T19:48:00+00:00,2024-04-19T19:48:00+00:00,2024-04-19T19:21:00+00:00,2024-04-19T19:21:00+00:00,2024-04-19T19:21:00+00:00,None,None,None,None
2024-04-19DL3843None,2024-04-19,landed,3843,DL3843,DAL3843,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C17,28,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:58:00+00:00,2024-04-19T15:58:00+00:00,2024-04-19T15:58:00+00:00,Joe Foss Field Airport,America/Chicago,FSD,KFSD,1,4,,5,2024-04-19T16:35:00+00:00,2024-04-19T16:35:00+00:00,2024-04-19T16:40:00+00:00,2024-04-19T16:40:00+00:00,2024-04-19T16:40:00+00:00,None,None,None,None
2024-04-19DL3948E75L,2024-04-19,landed,3948,DL3948,DAL3948,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C20,14,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:44:00+00:00,2024-04-19T15:44:00+00:00,2024-04-19T15:44:00+00:00,Eppley Airfield,America/Chicago,OMA,KOMA,A,A3,,,2024-04-19T16:43:00+00:00,2024-04-19T16:43:00+00:00,2024-04-19T16:37:00+00:00,2024-04-19T16:37:00+00:00,2024-04-19T16:37:00+00:00,N278SY,E75L,E75L,A2C5DB
2024-04-19DL3970None,2024-04-19,landed,3970,DL3970,DAL3970,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C13,15,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:44:00+00:00,2024-04-19T15:44:00+00:00,2024-04-19T15:44:00+00:00,Midway,America/Chicago,MDW,KMDW,1,A7,,,2024-04-19T17:05:00+00:00,2024-04-19T17:05:00+00:00,2024-04-19T16:50:00+00:00,2024-04-19T16:50:00+00:00,2024-04-19T16:50:00+00:00,None,None,None,None
2024-04-19DL5421None,2024-04-19,landed,5421,DL5421,DAL5421,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,A4,11,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:40:00+00:00,2024-04-19T15:40:00+00:00,2024-04-19T15:40:00+00:00,Hector Field,America/Chicago,FAR,KFAR,3,2,,,2024-04-19T16:38:00+00:00,2024-04-19T16:38:00+00:00,2024-04-19T16:24:00+00:00,2024-04-19T16:24:00+00:00,2024-04-19T16:24:00+00:00,None,None,None,None
2024-04-19DL2949A320,2024-04-19,landed,2949,DL2949,DAL2949,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F1,10,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:40:00+00:00,2024-04-19T15:40:00+00:00,2024-04-19T15:40:00+00:00,General Mitchell International,America/Chicago,MKE,KMKE,4,D44,,,2024-04-19T16:43:00+00:00,2024-04-19T16:43:00+00:00,2024-04-19T16:25:00+00:00,2024-04-19T16:25:00+00:00,2024-04-19T16:25:00+00:00,N366NW,A320,A320,A423D7
2024-04-19DL2295None,2024-04-19,landed,2295,DL2295,DAL2295,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F11,12,2024-04-19T15:31:00+00:00,2024-04-19T15:31:00+00:00,2024-04-19T15:43:00+00:00,2024-04-19T15:43:00+00:00,2024-04-19T15:43:00+00:00,Nashville International,America/Chicago,BNA,KBNA,2,B8,,,2024-04-19T17:37:00+00:00,2024-04-19T17:37:00+00:00,2024-04-19T17:21:00+00:00,2024-04-19T17:21:00+00:00,2024-04-19T17:21:00+00:00,None,None,None,None
2024-04-19DL751None,2024-04-19,scheduled,751,DL751,DAL751,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,C5,83,2024-04-19T15:35:00+00:00,2024-04-19T15:35:00+00:00,2024-04-19T16:57:00+00:00,2024-04-19T16:57:00+00:00,2024-04-19T16:57:00+00:00,San Francisco International,America/Los_Angeles,SFO,KSFO,2,C9,1,56,2024-04-19T17:45:00+00:00,2024-04-19T17:45:00+00:00,,,,None,None,None,None
2024-04-19DL847None,2024-04-19,landed,847,DL847,DAL847,Delta Air Lines,DL,DAL,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F15,20,2024-04-19T15:35:00+00:00,2024-04-19T15:35:00+00:00,2024-04-19T15:55:00+00:00,2024-04-19T15:55:00+00:00,2024-04-19T15:55:00+00:00,Charlotte Douglas,America/New_York,CLT,KCLT,B,A5,,,2024-04-19T19:07:00+00:00,2024-04-19T19:07:00+00:00,2024-04-19T19:05:00+00:00,2024-04-19T19:05:00+00:00,2024-04-19T19:05:00+00:00,None,None,None,None
2024-04-19DL966B738,2024-04-19,landed,966,DL966,DAL966,Delta Air Lines,DL,DAL,Spokane International,America/Los_Angeles,GEG,KGEG,,B6,6,2024-04-19T12:15:00+00:00,2024-04-19T12:15:00+00:00,2024-04-19T12:21:00+00:00,2024-04-19T12:21:00+00:00,2024-04-19T12:21:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B27,4,,2024-04-19T19:31:00+00:00,2024-04-19T19:31:00+00:00,2024-04-19T19:01:00+00:00,2024-04-19T19:01:00+00:00,2024-04-19T19:01:00+00:00,N390DA,B738,B738,A48315
2024-04-19DL7283None,2024-04-19,scheduled,7283,DL7283,DAL7283,Delta Air Lines,DL,DAL,Calgary International Airport,America/Edmonton,YYC,CYYC,,E82,105,2024-04-19T11:50:00+00:00,2024-04-19T11:50:00+00:00,2024-04-19T13:34:00+00:00,2024-04-19T13:34:00+00:00,2024-04-19T13:34:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,C,A6A,9,73,2024-04-19T12:54:00+00:00,2024-04-19T12:54:00+00:00,,,,None,None,None,None
2024-04-19DL6208None,2024-04-19,cancelled,6208,DL6208,DAL6208,Delta Air Lines,DL,DAL,Santos Dumont,America/Sao_Paulo,SDU,SBRJ,1,,,2024-04-19T20:15:00+00:00,2024-04-19T20:15:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,,2024-04-19T21:25:00+00:00,2024-04-19T21:25:00+00:00,,,,None,None,None,None
2024-04-19DL833A320,2024-04-19,landed,833,DL833,DAL833,Delta Air Lines,DL,DAL,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B19,12,2024-04-19T13:59:00+00:00,2024-04-19T13:59:00+00:00,2024-04-19T14:11:00+00:00,2024-04-19T14:11:00+00:00,2024-04-19T14:11:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F4,7,,2024-04-19T15:49:00+00:00,2024-04-19T15:49:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,2024-04-19T15:30:00+00:00,N345NW,A320,A320,A3D122
2024-04-19DL5218CRJ9,2024-04-19,landed,5218,DL5218,DAL5218,Delta Air Lines,DL,DAL,Bush Field,America/New_York,AGS,KAGS,,1,75,2024-04-19T15:39:00+00:00,2024-04-19T15:39:00+00:00,2024-04-19T16:53:00+00:00,2024-04-19T16:53:00+00:00,2024-04-19T16:53:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,D40,2,43,2024-04-19T16:43:00+00:00,2024-04-19T16:43:00+00:00,2024-04-19T17:25:00+00:00,2024-04-19T17:25:00+00:00,2024-04-19T17:25:00+00:00,N901XJ,CRJ9,CRJ9,AC74F9
2024-04-19DL107None,2024-04-19,unknown,107,DL107,DAL107,Delta Air Lines,DL,DAL,Vancouver International,America/Vancouver,YVR,CYVR,,,,2024-04-19T21:00:00+00:00,2024-04-19T21:00:00+00:00,,,,Calgary International Airport,America/Edmonton,YYC,CYYC,D,,,,2024-04-19T23:26:00+00:00,2024-04-19T23:26:00+00:00,,,,None,None,None,None
2024-04-19DL8436None,2024-04-19,landed,8436,DL8436,DAL8436,Delta Air Lines,DL,DAL,Charles De Gaulle,Europe/Paris,CDG,LFPG,2G,G38,13,2024-04-19T14:20:00+00:00,2024-04-19T14:20:00+00:00,2024-04-19T14:33:00+00:00,2024-04-19T14:33:00+00:00,2024-04-19T14:33:00+00:00,Düsseldorf International Airport,Europe/Berlin,DUS,EDDL,2,B33,9,,2024-04-19T15:40:00+00:00,2024-04-19T15:40:00+00:00,2024-04-19T15:29:00+00:00,2024-04-19T15:29:00+00:00,2024-04-19T15:29:00+00:00,None,None,None,None
2024-04-19DL5677None,2024-04-19,landed,5677,DL5677,DAL5677,Delta Air Lines,DL,DAL,Richmond International Airport,America/New_York,RIC,KRIC,,B13,11,2024-04-19T12:25:00+00:00,2024-04-19T12:25:00+00:00,2024-04-19T12:35:00+00:00,2024-04-19T12:35:00+00:00,2024-04-19T12:35:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A6,2,,2024-04-19T14:07:00+00:00,2024-04-19T14:07:00+00:00,2024-04-19T13:43:00+00:00,2024-04-19T13:43:00+00:00,2024-04-19T13:43:00+00:00,None,None,None,None
2024-04-19DL2454None,2024-04-19,landed,2454,DL2454,DAL2454,Delta Air Lines,DL,DAL,Kansas City International Airport,America/Chicago,MCI,KMCI,,B46,2,2024-04-19T12:00:00+00:00,2024-04-19T12:00:00+00:00,2024-04-19T12:02:00+00:00,2024-04-19T12:02:00+00:00,2024-04-19T12:02:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A67,8,,2024-04-19T14:50:00+00:00,2024-04-19T14:50:00+00:00,2024-04-19T14:19:00+00:00,2024-04-19T14:19:00+00:00,2024-04-19T14:19:00+00:00,None,None,None,None
2024-04-19DL5598None,2024-04-19,landed,5598,DL5598,DAL5598,Delta Air Lines,DL,DAL,Eppley Airfield,America/Chicago,OMA,KOMA,,A4,4,2024-04-19T11:37:00+00:00,2024-04-19T11:37:00+00:00,2024-04-19T11:40:00+00:00,2024-04-19T11:40:00+00:00,2024-04-19T11:40:00+00:00,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,B19,,,2024-04-19T15:05:00+00:00,2024-04-19T15:05:00+00:00,2024-04-19T14:51:00+00:00,2024-04-19T14:51:00+00:00,2024-04-19T14:51:00+00:00,None,None,None,None
2024-04-19DL422B752,2024-04-19,landed,422,DL422,DAL422,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,36,13,2024-04-19T13:40:00+00:00,2024-04-19T13:40:00+00:00,2024-04-19T13:52:00+00:00,2024-04-19T13:52:00+00:00,2024-04-19T13:52:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B53,T4,,2024-04-19T22:16:00+00:00,2024-04-19T22:16:00+00:00,2024-04-19T21:29:00+00:00,2024-04-19T21:29:00+00:00,2024-04-19T21:29:00+00:00,N705TW,B752,B752,A968DF
2024-04-19DL1642BCS1,2024-04-19,landed,1642,DL1642,DAL1642,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A20,13,2024-04-19T08:40:00+00:00,2024-04-19T08:40:00+00:00,2024-04-19T08:53:00+00:00,2024-04-19T08:53:00+00:00,2024-04-19T08:53:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G17,11,,2024-04-19T10:52:00+00:00,2024-04-19T10:52:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,N143DU,BCS1,BCS1,A0AE33
2024-04-19DL5652None,2024-04-19,landed,5652,DL5652,DAL5652,Delta Air Lines,DL,DAL,Logan International,America/New_York,BOS,KBOS,A,A3,22,2024-04-19T08:40:00+00:00,2024-04-19T08:40:00+00:00,2024-04-19T09:02:00+00:00,2024-04-19T09:02:00+00:00,2024-04-19T09:02:00+00:00,Hopkins International,America/New_York,CLE,KCLE,TERM,B6,,,2024-04-19T10:48:00+00:00,2024-04-19T10:48:00+00:00,2024-04-19T10:41:00+00:00,2024-04-19T10:41:00+00:00,2024-04-19T10:41:00+00:00,None,None,None,None
2024-04-19DL2186None,2024-04-19,scheduled,2186,DL2186,DAL2186,Delta Air Lines,DL,DAL,Newark Liberty International,America/New_York,EWR,KEWR,A,A03,98,2024-04-19T11:36:00+00:00,2024-04-19T11:36:00+00:00,2024-04-19T13:14:00+00:00,2024-04-19T13:14:00+00:00,2024-04-19T13:14:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,F15,6,78,2024-04-19T13:32:00+00:00,2024-04-19T13:32:00+00:00,,,,None,None,None,None
2024-04-19DL6272None,2024-04-19,landed,6272,DL6272,DAL6272,Delta Air Lines,DL,DAL,Galeao Antonio Carlos Jobim,America/Sao_Paulo,GIG,SBGL,2,B25,3,2024-04-19T06:35:00+00:00,2024-04-19T06:35:00+00:00,2024-04-19T06:37:00+00:00,2024-04-19T06:37:00+00:00,2024-04-19T06:37:00+00:00,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,,2024-04-19T07:45:00+00:00,2024-04-19T07:45:00+00:00,2024-04-19T07:22:00+00:00,2024-04-19T07:22:00+00:00,2024-04-19T07:22:00+00:00,None,None,None,None
2024-04-19DL4323CRJ9,2024-04-19,landed,4323,DL4323,DAL4323,Delta Air Lines,DL,DAL,Salt Lake City International,America/Denver,SLC,KSLC,,A36,20,2024-04-19T13:40:00+00:00,2024-04-19T13:40:00+00:00,2024-04-19T13:59:00+00:00,2024-04-19T13:59:00+00:00,2024-04-19T13:59:00+00:00,St. George Municipal,America/Denver,SGU,KSGU,,,,,2024-04-19T14:50:00+00:00,2024-04-19T14:50:00+00:00,2024-04-19T14:42:00+00:00,2024-04-19T14:42:00+00:00,2024-04-19T14:42:00+00:00,N187PQ,CRJ9,CRJ9,A15C01
2024-04-19DL6911None,2024-04-19,landed,6911,DL6911,DAL6911,Delta Air Lines,DL,DAL,Calgary International Airport,America/Edmonton,YYC,CYYC,,C58,14,2024-04-19T14:05:00+00:00,2024-04-19T14:05:00+00:00,2024-04-19T14:19:00+00:00,2024-04-19T14:19:00+00:00,2024-04-19T14:19:00+00:00,Kelowna Airport,America/Vancouver,YLW,CYLW,MA,7,3,,2024-04-19T14:15:00+00:00,2024-04-19T14:15:00+00:00,2024-04-19T14:07:00+00:00,2024-04-19T14:07:00+00:00,2024-04-19T14:07:00+00:00,None,None,None,None
2024-04-19DL5343None,2024-04-19,landed,5343,DL5343,DAL5343,Delta Air Lines,DL,DAL,Hopkins International,America/New_York,CLE,KCLE,TERM,B4,26,2024-04-19T18:07:00+00:00,2024-04-19T18:07:00+00:00,2024-04-19T18:32:00+00:00,2024-04-19T18:32:00+00:00,2024-04-19T18:32:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,A12,,,2024-04-19T19:59:00+00:00,2024-04-19T19:59:00+00:00,2024-04-19T19:43:00+00:00,2024-04-19T19:43:00+00:00,2024-04-19T19:43:00+00:00,None,None,None,None
2024-04-19DL848None,2024-04-19,landed,848,DL848,DAL848,Delta Air Lines,DL,DAL,Southwest Florida International,America/New_York,RSW,KRSW,,C4,8,2024-04-19T16:26:00+00:00,2024-04-19T16:26:00+00:00,2024-04-19T16:33:00+00:00,2024-04-19T16:33:00+00:00,2024-04-19T16:33:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,78,4,5,2024-04-19T19:20:00+00:00,2024-04-19T19:20:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,None,None,None,None
2024-04-19DL1693None,2024-04-19,landed,1693,DL1693,DAL1693,Delta Air Lines,DL,DAL,Southwest Florida International,America/New_York,RSW,KRSW,,C6,8,2024-04-19T16:30:00+00:00,2024-04-19T16:30:00+00:00,2024-04-19T16:38:00+00:00,2024-04-19T16:38:00+00:00,2024-04-19T16:38:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A70,4,,2024-04-19T19:25:00+00:00,2024-04-19T19:25:00+00:00,2024-04-19T19:08:00+00:00,2024-04-19T19:08:00+00:00,2024-04-19T19:08:00+00:00,None,None,None,None
2024-04-19DL1323None,2024-04-19,landed,1323,DL1323,DAL1323,Delta Air Lines,DL,DAL,Miami International Airport,America/New_York,MIA,KMIA,S,H9,55,2024-04-19T16:40:00+00:00,2024-04-19T16:40:00+00:00,2024-04-19T17:34:00+00:00,2024-04-19T17:34:00+00:00,2024-04-19T17:34:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A17,8,28,2024-04-19T18:32:00+00:00,2024-04-19T18:32:00+00:00,2024-04-19T19:00:00+00:00,2024-04-19T19:00:00+00:00,2024-04-19T19:00:00+00:00,None,None,None,None
2024-04-19DL4171None,2024-04-19,landed,4171,DL4171,DAL4171,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,C23,27,2024-04-19T16:14:00+00:00,2024-04-19T16:14:00+00:00,2024-04-19T16:41:00+00:00,2024-04-19T16:41:00+00:00,2024-04-19T16:41:00+00:00,Blue Grass,America/New_York,LEX,KLEX,S,B6,1,3,2024-04-19T17:31:00+00:00,2024-04-19T17:31:00+00:00,2024-04-19T17:33:00+00:00,2024-04-19T17:33:00+00:00,2024-04-19T17:33:00+00:00,None,None,None,None
2024-04-19DL944B739,2024-04-19,landed,944,DL944,DAL944,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A31,18,2024-04-19T16:15:00+00:00,2024-04-19T16:15:00+00:00,2024-04-19T16:33:00+00:00,2024-04-19T16:33:00+00:00,2024-04-19T16:33:00+00:00,Seattle-Tacoma International,America/Los_Angeles,SEA,KSEA,B,A1,4,,2024-04-19T18:12:00+00:00,2024-04-19T18:12:00+00:00,2024-04-19T17:53:00+00:00,2024-04-19T17:53:00+00:00,2024-04-19T17:53:00+00:00,N805DN,B739,B739,AAF4C8
2024-04-19DL1007B712,2024-04-19,landed,1007,DL1007,DAL1007,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A7,19,2024-04-19T16:15:00+00:00,2024-04-19T16:15:00+00:00,2024-04-19T16:34:00+00:00,2024-04-19T16:34:00+00:00,2024-04-19T16:34:00+00:00,Chicago O'hare International,America/Chicago,ORD,KORD,5,M4,11,,2024-04-19T16:35:00+00:00,2024-04-19T16:35:00+00:00,2024-04-19T16:24:00+00:00,2024-04-19T16:24:00+00:00,2024-04-19T16:24:00+00:00,N957AT,B712,B712,AD4EBA
2024-04-19DL1088None,2024-04-19,landed,1088,DL1088,DAL1088,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A66,15,2024-04-19T16:15:00+00:00,2024-04-19T16:15:00+00:00,2024-04-19T16:30:00+00:00,2024-04-19T16:30:00+00:00,2024-04-19T16:30:00+00:00,Louis Armstrong New Orléans International Airport,America/Chicago,MSY,KMSY,B,C4,2,,2024-04-19T17:50:00+00:00,2024-04-19T17:50:00+00:00,2024-04-19T17:34:00+00:00,2024-04-19T17:34:00+00:00,2024-04-19T17:34:00+00:00,None,None,None,None
2024-04-19DL2231None,2024-04-19,landed,2231,DL2231,DAL2231,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A72,11,2024-04-19T16:15:00+00:00,2024-04-19T16:15:00+00:00,2024-04-19T16:25:00+00:00,2024-04-19T16:25:00+00:00,2024-04-19T16:25:00+00:00,La Guardia,America/New_York,LGA,KLGA,C,79,4,,2024-04-19T17:59:00+00:00,2024-04-19T17:59:00+00:00,2024-04-19T17:40:00+00:00,2024-04-19T17:40:00+00:00,2024-04-19T17:40:00+00:00,None,None,None,None
2024-04-19DL2987None,2024-04-19,landed,2987,DL2987,DAL2987,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A30,28,2024-04-19T16:15:00+00:00,2024-04-19T16:15:00+00:00,2024-04-19T16:43:00+00:00,2024-04-19T16:43:00+00:00,2024-04-19T16:43:00+00:00,Fort Lauderdale–Hollywood International,America/New_York,FLL,KFLL,2,D7,2,1,2024-04-19T19:11:00+00:00,2024-04-19T19:11:00+00:00,2024-04-19T19:11:00+00:00,2024-04-19T19:11:00+00:00,2024-04-19T19:11:00+00:00,None,None,None,None
2024-04-19DL5087None,2024-04-19,landed,5087,DL5087,DAL5087,Delta Air Lines,DL,DAL,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,C19,19,2024-04-19T16:15:00+00:00,2024-04-19T16:15:00+00:00,2024-04-19T16:34:00+00:00,2024-04-19T16:34:00+00:00,2024-04-19T16:34:00+00:00,Lovell Field,America/New_York,CHA,KCHA,S,08,,,2024-04-19T18:03:00+00:00,2024-04-19T18:03:00+00:00,2024-04-19T17:44:00+00:00,2024-04-19T17:44:00+00:00,2024-04-19T17:44:00+00:00,None,None,None,None
