id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-18DL8433None,2024-04-18,landed,8433,DL8433,DAL8433,Delta Air Lines,DL,DAL,Düsseldorf International Airport,Europe/Berlin,DUS,EDDL,,132,6,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T09:10:00+00:00,2024-04-18T09:10:00+00:00,2024-04-18T09:10:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2G,,2G,,2024-04-18T10:25:00+00:00,2024-04-18T10:25:00+00:00,2024-04-18T09:54:00+00:00,2024-04-18T09:54:00+00:00,2024-04-18T09:54:00+00:00,None,None,None,None
2024-04-18DL7922None,2024-04-18,landed,7922,DL7922,DAL7922,Delta Air Lines,DL,DAL,Hong Kong International,Asia/Hong_Kong,HKG,VHHH,1,11,26,2024-04-18T14:15:00+00:00,2024-04-18T14:15:00+00:00,2024-04-18T14:40:00+00:00,2024-04-18T14:40:00+00:00,2024-04-18T14:40:00+00:00,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,254,8,,2024-04-18T18:50:00+00:00,2024-04-18T18:50:00+00:00,2024-04-18T18:48:00+00:00,2024-04-18T18:48:00+00:00,2024-04-18T18:48:00+00:00,None,None,None,None
2024-04-18DL8319None,2024-04-18,landed,8319,DL8319,DAL8319,Delta Air Lines,DL,DAL,Mérignac,Europe/Paris,BOD,LFBD,B,22,4,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T09:09:00+00:00,2024-04-18T09:09:00+00:00,2024-04-18T09:09:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,,25,,2024-04-18T10:30:00+00:00,2024-04-18T10:30:00+00:00,2024-04-18T10:15:00+00:00,2024-04-18T10:15:00+00:00,2024-04-18T10:15:00+00:00,None,None,None,None
2024-04-18DL747A321,2024-04-18,landed,747,DL747,DAL747,Delta Air Lines,DL,DAL,Denver International,America/Denver,DEN,KDEN,,A53,11,2024-04-18T00:45:00+00:00,2024-04-18T00:45:00+00:00,2024-04-18T00:56:00+00:00,2024-04-18T00:56:00+00:00,2024-04-18T00:56:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A3,9,,2024-04-18T05:35:00+00:00,2024-04-18T05:35:00+00:00,2024-04-18T05:10:00+00:00,2024-04-18T05:10:00+00:00,2024-04-18T05:10:00+00:00,N108DN,A321,A321,A022C4
2024-04-18DL7828None,2024-04-18,landed,7828,DL7828,DAL7828,Delta Air Lines,DL,DAL,Guam International,Pacific/Guam,GUM,PGUM,,,10,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,2024-04-18T17:00:00+00:00,Seoul (Incheon),Asia/Seoul,ICN,RKSI,2,236,2,,2024-04-18T20:45:00+00:00,2024-04-18T20:45:00+00:00,2024-04-18T20:31:00+00:00,2024-04-18T20:31:00+00:00,2024-04-18T20:31:00+00:00,None,None,None,None
2024-04-18DL8843B752,2024-04-18,landed,8843,DL8843,DAL8843,Delta Air Lines,DL,DAL,Miami International Airport,America/New_York,MIA,KMIA,N,51,31,2024-04-18T02:10:00+00:00,2024-04-18T02:10:00+00:00,2024-04-18T02:41:00+00:00,2024-04-18T02:41:00+00:00,2024-04-18T02:41:00+00:00,Orlando International,America/New_York,MCO,KMCO,A,94,30,12,2024-04-18T03:07:00+00:00,2024-04-18T03:07:00+00:00,2024-04-18T03:19:00+00:00,2024-04-18T03:19:00+00:00,2024-04-18T03:19:00+00:00,N664DN,B752,B752,A8C36D
2024-04-18DL9662None,2024-04-18,landed,9662,DL9662,DAL9662,Delta Air Lines,DL,DAL,Geneve-cointrin,Europe/Zurich,GVA,LSGG,1,A8,16,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T09:21:00+00:00,2024-04-18T09:21:00+00:00,2024-04-18T09:21:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A04,012,,2024-04-18T10:45:00+00:00,2024-04-18T10:45:00+00:00,2024-04-18T10:44:00+00:00,2024-04-18T10:44:00+00:00,2024-04-18T10:44:00+00:00,None,None,None,None
2024-04-18DL6776None,2024-04-18,landed,6776,DL6776,DAL6776,Delta Air Lines,DL,DAL,Francisco Sá Carneiro,Europe/Lisbon,OPO,LPPR,,34,7,2024-04-18T07:35:00+00:00,2024-04-18T07:35:00+00:00,2024-04-18T07:42:00+00:00,2024-04-18T07:42:00+00:00,2024-04-18T07:42:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,2,,14,,2024-04-18T09:45:00+00:00,2024-04-18T09:45:00+00:00,2024-04-18T09:31:00+00:00,2024-04-18T09:31:00+00:00,2024-04-18T09:31:00+00:00,None,None,None,None
2024-04-18DL109None,2024-04-18,unknown,109,DL109,DAL109,Delta Air Lines,DL,DAL,Calgary International Airport,America/Edmonton,YYC,CYYC,,,,2024-04-18T00:30:00+00:00,2024-04-18T00:30:00+00:00,,,,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,1,,,,2024-04-18T06:40:00+00:00,2024-04-18T06:40:00+00:00,,,,None,None,None,None
2024-04-18DL6768None,2024-04-18,landed,6768,DL6768,DAL6768,Delta Air Lines,DL,DAL,Barajas,Europe/Madrid,MAD,LEMD,2,D58,20,2024-04-18T07:30:00+00:00,2024-04-18T07:30:00+00:00,2024-04-18T07:49:00+00:00,2024-04-18T07:49:00+00:00,2024-04-18T07:49:00+00:00,El Prat De Llobregat,Europe/Madrid,BCN,LEBL,1,,03,,2024-04-18T08:55:00+00:00,2024-04-18T08:55:00+00:00,2024-04-18T08:41:00+00:00,2024-04-18T08:41:00+00:00,2024-04-18T08:41:00+00:00,None,None,None,None
2024-04-18DL6752None,2024-04-18,landed,6752,DL6752,DAL6752,Delta Air Lines,DL,DAL,Lisbon Portela,Europe/Lisbon,LIS,LPPT,1,14,28,2024-04-18T07:40:00+00:00,2024-04-18T07:40:00+00:00,2024-04-18T08:07:00+00:00,2024-04-18T08:07:00+00:00,2024-04-18T08:07:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,2,,N618,6,2024-04-18T09:55:00+00:00,2024-04-18T09:55:00+00:00,2024-04-18T10:01:00+00:00,2024-04-18T10:01:00+00:00,2024-04-18T10:01:00+00:00,None,None,None,None
2024-04-18DL9244None,2024-04-18,landed,9244,DL9244,DAL9244,Delta Air Lines,DL,DAL,Southampton Airport,Europe/London,SOU,EGHI,,1,14,2024-04-18T07:55:00+00:00,2024-04-18T07:55:00+00:00,2024-04-18T08:08:00+00:00,2024-04-18T08:08:00+00:00,2024-04-18T08:08:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A08,009,,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,2024-04-18T10:08:00+00:00,2024-04-18T10:08:00+00:00,2024-04-18T10:08:00+00:00,None,None,None,None
2024-04-18DL9289None,2024-04-18,active,9289,DL9289,DAL9289,Delta Air Lines,DL,DAL,Southampton Airport,Europe/London,SOU,EGHI,,1,14,2024-04-18T07:55:00+00:00,2024-04-18T07:55:00+00:00,2024-04-18T08:08:00+00:00,2024-04-18T08:08:00+00:00,2024-04-18T08:08:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A12,009,,2024-04-18T10:10:00+00:00,2024-04-18T10:10:00+00:00,,,,None,None,None,None
2024-04-18DL9233None,2024-04-18,landed,9233,DL9233,DAL9233,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D6,15,2024-04-18T07:15:00+00:00,2024-04-18T07:15:00+00:00,2024-04-18T07:29:00+00:00,2024-04-18T07:29:00+00:00,2024-04-18T07:29:00+00:00,Southampton Airport,Europe/London,SOU,EGHI,,,,1,2024-04-18T07:25:00+00:00,2024-04-18T07:25:00+00:00,2024-04-18T07:26:00+00:00,2024-04-18T07:26:00+00:00,2024-04-18T07:26:00+00:00,None,None,None,None
2024-04-18DL6758None,2024-04-18,landed,6758,DL6758,DAL6758,Delta Air Lines,DL,DAL,Vigo,Europe/Madrid,VGO,LEVX,T1,7,5,2024-04-18T08:40:00+00:00,2024-04-18T08:40:00+00:00,2024-04-18T08:45:00+00:00,2024-04-18T08:45:00+00:00,2024-04-18T08:45:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,2,,09,,2024-04-18T09:50:00+00:00,2024-04-18T09:50:00+00:00,2024-04-18T09:36:00+00:00,2024-04-18T09:36:00+00:00,2024-04-18T09:36:00+00:00,None,None,None,None
2024-04-18DL185B764,2024-04-18,landed,185,DL185,DAL185,Delta Air Lines,DL,DAL,Milano Malpensa,Europe/Rome,MXP,LIMC,1,B51,45,2024-04-18T12:10:00+00:00,2024-04-18T12:10:00+00:00,2024-04-18T12:54:00+00:00,2024-04-18T12:54:00+00:00,2024-04-18T12:54:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B20,T4,,2024-04-18T15:15:00+00:00,2024-04-18T15:15:00+00:00,2024-04-18T14:50:00+00:00,2024-04-18T14:50:00+00:00,2024-04-18T14:50:00+00:00,N843MH,B764,B764,AB8C19
2024-04-18DL7847None,2024-04-18,landed,7847,DL7847,DAL7847,Delta Air Lines,DL,DAL,Gimhae,Asia/Seoul,PUS,RKPK,I,9,14,2024-04-18T16:00:00+00:00,2024-04-18T16:00:00+00:00,2024-04-18T16:13:00+00:00,2024-04-18T16:13:00+00:00,2024-04-18T16:13:00+00:00,Narita International Airport,Asia/Tokyo,NRT,RJAA,1,23,,,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T17:54:00+00:00,2024-04-18T17:54:00+00:00,2024-04-18T17:54:00+00:00,None,None,None,None
2024-04-18DL6469None,2024-04-18,landed,6469,DL6469,DAL6469,Delta Air Lines,DL,DAL,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,1,H141,22,2024-04-18T14:50:00+00:00,2024-04-18T14:50:00+00:00,2024-04-18T15:11:00+00:00,2024-04-18T15:11:00+00:00,2024-04-18T15:11:00+00:00,Harbin,Asia/Shanghai,HRB,ZYHB,T2,,7,,2024-04-18T18:00:00+00:00,2024-04-18T18:00:00+00:00,2024-04-18T17:52:00+00:00,2024-04-18T17:52:00+00:00,2024-04-18T17:52:00+00:00,None,None,None,None
2024-04-18DL6284None,2024-04-18,active,6284,DL6284,DAL6284,Delta Air Lines,DL,DAL,Luis Eduardo Magalhaes,America/Bahia,SSA,SBSV,1,11,5,2024-04-18T03:30:00+00:00,2024-04-18T03:30:00+00:00,2024-04-18T03:35:00+00:00,2024-04-18T03:35:00+00:00,2024-04-18T03:35:00+00:00,Galeao Antonio Carlos Jobim,America/Sao_Paulo,GIG,SBGL,2,B28,11,,2024-04-18T05:45:00+00:00,2024-04-18T05:45:00+00:00,,,,None,None,None,None
2024-04-18DL6018None,2024-04-18,active,6018,DL6018,DAL6018,Delta Air Lines,DL,DAL,Pinto Martins,America/Fortaleza,FOR,SBFZ,1,17,1,2024-04-18T03:10:00+00:00,2024-04-18T03:10:00+00:00,2024-04-18T03:11:00+00:00,2024-04-18T03:11:00+00:00,2024-04-18T03:11:00+00:00,Galeao Antonio Carlos Jobim,America/Sao_Paulo,GIG,SBGL,2,B25,09,,2024-04-18T06:25:00+00:00,2024-04-18T06:25:00+00:00,,,,None,None,None,None
2024-04-18DL5890None,2024-04-18,cancelled,5890,DL5890,DAL5890,Delta Air Lines,DL,DAL,Port Columbus International,America/New_York,CMH,KCMH,,,10,2024-04-18T02:30:00+00:00,2024-04-18T02:30:00+00:00,,,,Indianapolis International,America/Indiana/Indianapolis,IND,KIND,4,A11,,,2024-04-18T03:30:00+00:00,2024-04-18T03:30:00+00:00,,,,None,None,None,None
2024-04-18DL9683None,2024-04-18,landed,9683,DL9683,DAL9683,Delta Air Lines,DL,DAL,Prague Vaclav Havel Airport,Europe/Prague,PRG,LKPR,2,C4,6,2024-04-18T08:50:00+00:00,2024-04-18T08:50:00+00:00,2024-04-18T08:55:00+00:00,2024-04-18T08:55:00+00:00,2024-04-18T08:55:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,B24,53,,2024-04-18T10:25:00+00:00,2024-04-18T10:25:00+00:00,2024-04-18T10:09:00+00:00,2024-04-18T10:09:00+00:00,2024-04-18T10:09:00+00:00,None,None,None,None
2024-04-18DL8216None,2024-04-18,landed,8216,DL8216,DAL8216,Delta Air Lines,DL,DAL,Mohamed V,Africa/Casablanca,CMN,GMMN,2,A05,9,2024-04-18T07:30:00+00:00,2024-04-18T07:30:00+00:00,2024-04-18T07:39:00+00:00,2024-04-18T07:39:00+00:00,2024-04-18T07:39:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,33,,2024-04-18T11:35:00+00:00,2024-04-18T11:35:00+00:00,2024-04-18T11:21:00+00:00,2024-04-18T11:21:00+00:00,2024-04-18T11:21:00+00:00,None,None,None,None
2024-04-18DL6660None,2024-04-18,landed,6660,DL6660,DAL6660,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,22,2024-04-18T08:25:00+00:00,2024-04-18T08:25:00+00:00,2024-04-18T08:46:00+00:00,2024-04-18T08:46:00+00:00,2024-04-18T08:46:00+00:00,Brussels Airport,Europe/Brussels,BRU,EBBR,3,,,,2024-04-18T10:40:00+00:00,2024-04-18T10:40:00+00:00,2024-04-18T10:28:00+00:00,2024-04-18T10:28:00+00:00,2024-04-18T10:28:00+00:00,None,None,None,None
2024-04-18DL6631None,2024-04-18,landed,6631,DL6631,DAL6631,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,57,2024-04-18T08:30:00+00:00,2024-04-18T08:30:00+00:00,2024-04-18T09:26:00+00:00,2024-04-18T09:26:00+00:00,2024-04-18T09:26:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,1,,,31,2024-04-18T11:00:00+00:00,2024-04-18T11:00:00+00:00,2024-04-18T11:30:00+00:00,2024-04-18T11:30:00+00:00,2024-04-18T11:30:00+00:00,None,None,None,None
2024-04-18DL6648None,2024-04-18,landed,6648,DL6648,DAL6648,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,10,2024-04-18T08:30:00+00:00,2024-04-18T08:30:00+00:00,2024-04-18T08:40:00+00:00,2024-04-18T08:40:00+00:00,2024-04-18T08:40:00+00:00,Zurich,Europe/Zurich,ZRH,LSZH,1,,13,,2024-04-18T10:05:00+00:00,2024-04-18T10:05:00+00:00,2024-04-18T09:50:00+00:00,2024-04-18T09:50:00+00:00,2024-04-18T09:50:00+00:00,None,None,None,None
2024-04-18DL6642None,2024-04-18,landed,6642,DL6642,DAL6642,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,14,2024-04-18T08:30:00+00:00,2024-04-18T08:30:00+00:00,2024-04-18T08:43:00+00:00,2024-04-18T08:43:00+00:00,2024-04-18T08:43:00+00:00,Elmas,Europe/Rome,CAG,LIEE,2,,,,2024-04-18T09:35:00+00:00,2024-04-18T09:35:00+00:00,2024-04-18T09:27:00+00:00,2024-04-18T09:27:00+00:00,2024-04-18T09:27:00+00:00,None,None,None,None
2024-04-18DL6622None,2024-04-18,landed,6622,DL6622,DAL6622,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,56,2024-04-18T08:35:00+00:00,2024-04-18T08:35:00+00:00,2024-04-18T09:30:00+00:00,2024-04-18T09:30:00+00:00,2024-04-18T09:30:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2B,,02,35,2024-04-18T10:45:00+00:00,2024-04-18T10:45:00+00:00,2024-04-18T11:20:00+00:00,2024-04-18T11:20:00+00:00,2024-04-18T11:20:00+00:00,None,None,None,None
2024-04-18DL6656None,2024-04-18,landed,6656,DL6656,DAL6656,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,26,2024-04-18T08:55:00+00:00,2024-04-18T08:55:00+00:00,2024-04-18T09:21:00+00:00,2024-04-18T09:21:00+00:00,2024-04-18T09:21:00+00:00,"Athens International Airport ""Eleftherios Venizelos""",Europe/Athens,ATH,LGAV,2,,,5,2024-04-18T11:50:00+00:00,2024-04-18T11:50:00+00:00,2024-04-18T11:54:00+00:00,2024-04-18T11:54:00+00:00,2024-04-18T11:54:00+00:00,None,None,None,None
2024-04-18DL6624None,2024-04-18,landed,6624,DL6624,DAL6624,Delta Air Lines,DL,DAL,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,15,2024-04-18T09:00:00+00:00,2024-04-18T09:00:00+00:00,2024-04-18T09:15:00+00:00,2024-04-18T09:15:00+00:00,2024-04-18T09:15:00+00:00,Fontanarossa,Europe/Rome,CTA,LICC,2,,,,2024-04-18T10:15:00+00:00,2024-04-18T10:15:00+00:00,2024-04-18T10:11:00+00:00,2024-04-18T10:11:00+00:00,2024-04-18T10:11:00+00:00,None,None,None,None
2024-04-18DL9535None,2024-04-18,landed,9535,DL9535,DAL9535,Delta Air Lines,DL,DAL,Hamburg Airport,Europe/Berlin,HAM,EDDH,1,C4,8,2024-04-18T08:30:00+00:00,2024-04-18T08:30:00+00:00,2024-04-18T08:38:00+00:00,2024-04-18T08:38:00+00:00,2024-04-18T08:38:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,B16,009,,2024-04-18T09:40:00+00:00,2024-04-18T09:40:00+00:00,2024-04-18T09:27:00+00:00,2024-04-18T09:27:00+00:00,2024-04-18T09:27:00+00:00,None,None,None,None
2024-04-18DL6738None,2024-04-18,landed,6738,DL6738,DAL6738,Delta Air Lines,DL,DAL,Bilbao,Europe/Madrid,BIO,LEBB,O,A13,10,2024-04-18T08:30:00+00:00,2024-04-18T08:30:00+00:00,2024-04-18T08:39:00+00:00,2024-04-18T08:39:00+00:00,2024-04-18T08:39:00+00:00,Barajas,Europe/Madrid,MAD,LEMD,2,,15,,2024-04-18T09:35:00+00:00,2024-04-18T09:35:00+00:00,2024-04-18T09:23:00+00:00,2024-04-18T09:23:00+00:00,2024-04-18T09:23:00+00:00,None,None,None,None
2024-04-18DL9440None,2024-04-18,landed,9440,DL9440,DAL9440,Delta Air Lines,DL,DAL,Berlin Brandenburg Airport,+1,BER,EDDB,1,A32,12,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T09:16:00+00:00,2024-04-18T09:16:00+00:00,2024-04-18T09:16:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,A04,008,,2024-04-18T10:40:00+00:00,2024-04-18T10:40:00+00:00,2024-04-18T10:19:00+00:00,2024-04-18T10:19:00+00:00,2024-04-18T10:19:00+00:00,None,None,None,None
2024-04-18DL7516None,2024-04-18,landed,7516,DL7516,DAL7516,Delta Air Lines,DL,DAL,Valerio Catullo,Europe/Rome,VRN,LIPX,,,20,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T09:25:00+00:00,2024-04-18T09:25:00+00:00,2024-04-18T09:25:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,1,C11,004,9,2024-04-18T11:00:00+00:00,2024-04-18T11:00:00+00:00,2024-04-18T11:08:00+00:00,2024-04-18T11:08:00+00:00,2024-04-18T11:08:00+00:00,None,None,None,None
2024-04-18DL7511None,2024-04-18,active,7511,DL7511,DAL7511,Delta Air Lines,DL,DAL,Valerio Catullo,Europe/Rome,VRN,LIPX,,,20,2024-04-18T09:05:00+00:00,2024-04-18T09:05:00+00:00,2024-04-18T09:25:00+00:00,2024-04-18T09:25:00+00:00,2024-04-18T09:25:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,,C11,004,,2024-04-18T11:00:00+00:00,2024-04-18T11:00:00+00:00,,,,None,None,None,None
2024-04-18DL7490None,2024-04-18,active,7490,DL7490,DAL7490,Delta Air Lines,DL,DAL,Schiphol,Europe/Amsterdam,AMS,EHAM,1,C15,31,2024-04-18T06:30:00+00:00,2024-04-18T06:30:00+00:00,2024-04-18T07:01:00+00:00,2024-04-18T07:01:00+00:00,2024-04-18T07:01:00+00:00,Valerio Catullo,Europe/Rome,VRN,LIPX,,,,7,2024-04-18T08:15:00+00:00,2024-04-18T08:15:00+00:00,,,,None,None,None,None
2024-04-18DL276A359,2024-04-18,landed,276,DL276,DAL276,Delta Air Lines,DL,DAL,Haneda Airport,Asia/Tokyo,HND,RJTT,3,141,19,2024-04-18T15:25:00+00:00,2024-04-18T15:25:00+00:00,2024-04-18T15:44:00+00:00,2024-04-18T15:44:00+00:00,2024-04-18T15:44:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A54,I-5,,2024-04-18T14:50:00+00:00,2024-04-18T14:50:00+00:00,2024-04-18T14:18:00+00:00,2024-04-18T14:18:00+00:00,2024-04-18T14:18:00+00:00,N511DN,A359,A359,A6657E
2024-04-18DL120A339,2024-04-18,landed,120,DL120,DAL120,Delta Air Lines,DL,DAL,Haneda Airport,Asia/Tokyo,HND,RJTT,3,142,15,2024-04-18T16:05:00+00:00,2024-04-18T16:05:00+00:00,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,2024-04-18T16:20:00+00:00,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G3,IN2,,2024-04-18T14:00:00+00:00,2024-04-18T14:00:00+00:00,2024-04-18T13:32:00+00:00,2024-04-18T13:32:00+00:00,2024-04-18T13:32:00+00:00,N413DX,A339,A339,A4DFA6
2024-04-18DL8110None,2024-04-18,active,8110,DL8110,DAL8110,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,58,19,2024-04-18T21:10:00+00:00,2024-04-18T21:10:00+00:00,2024-04-18T21:29:00+00:00,2024-04-18T21:29:00+00:00,2024-04-18T21:29:00+00:00,Aguascalients,America/Mexico_City,AGU,MMAS,E,,,,2024-04-18T22:45:00+00:00,2024-04-18T22:45:00+00:00,,,,None,None,None,None
2024-04-18DL6836None,2024-04-18,landed,6836,DL6836,DAL6836,Delta Air Lines,DL,DAL,Kona International Airport,Pacific/Honolulu,KOA,PHKO,2,9,1,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A16,,,2024-04-18T19:05:00+00:00,2024-04-18T19:05:00+00:00,2024-04-18T18:47:00+00:00,2024-04-18T18:47:00+00:00,2024-04-18T18:47:00+00:00,None,None,None,None
2024-04-18DL6837None,2024-04-18,landed,6837,DL6837,DAL6837,Delta Air Lines,DL,DAL,Kona International Airport,Pacific/Honolulu,KOA,PHKO,2,9,10,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,2024-04-18T19:00:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A18,,,2024-04-18T19:51:00+00:00,2024-04-18T19:51:00+00:00,2024-04-18T19:31:00+00:00,2024-04-18T19:31:00+00:00,2024-04-18T19:31:00+00:00,None,None,None,None
2024-04-18DL6832None,2024-04-18,landed,6832,DL6832,DAL6832,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A17,12,2024-04-18T17:45:00+00:00,2024-04-18T17:45:00+00:00,2024-04-18T17:56:00+00:00,2024-04-18T17:56:00+00:00,2024-04-18T17:56:00+00:00,Kona International Airport,Pacific/Honolulu,KOA,PHKO,2,9,,,2024-04-18T18:30:00+00:00,2024-04-18T18:30:00+00:00,2024-04-18T18:29:00+00:00,2024-04-18T18:29:00+00:00,2024-04-18T18:29:00+00:00,None,None,None,None
2024-04-18DL8032None,2024-04-18,scheduled,8032,DL8032,DAL8032,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,73,80,2024-04-18T19:50:00+00:00,2024-04-18T19:50:00+00:00,2024-04-18T21:10:00+00:00,2024-04-18T21:10:00+00:00,2024-04-18T21:10:00+00:00,Gen Pesqueira Garcia,America/Hermosillo,HMO,MMHO,A,6,,31,2024-04-18T21:58:00+00:00,2024-04-18T21:58:00+00:00,,,,None,None,None,None
2024-04-18DL254B763,2024-04-18,landed,254,DL254,DAL254,Delta Air Lines,DL,DAL,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,A4,31,2024-04-18T23:40:00+00:00,2024-04-18T23:40:00+00:00,2024-04-19T00:11:00+00:00,2024-04-19T00:11:00+00:00,2024-04-19T00:11:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,B31,T4,,2024-04-19T06:25:00+00:00,2024-04-19T06:25:00+00:00,2024-04-19T06:18:00+00:00,2024-04-19T06:18:00+00:00,2024-04-19T06:18:00+00:00,N169DZ,B763,B763,A11380
2024-04-18DL8114None,2024-04-18,landed,8114,DL8114,DAL8114,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,C,32,2024-04-18T21:50:00+00:00,2024-04-18T21:50:00+00:00,2024-04-18T22:21:00+00:00,2024-04-18T22:21:00+00:00,2024-04-18T22:21:00+00:00,Del Bajío International,America/Mexico_City,BJX,MMLO,1,3,,,2024-04-18T23:09:00+00:00,2024-04-18T23:09:00+00:00,2024-04-18T22:57:00+00:00,2024-04-18T22:57:00+00:00,2024-04-18T22:57:00+00:00,None,None,None,None
2024-04-18DL905None,2024-04-18,landed,905,DL905,DAL905,Delta Air Lines,DL,DAL,Ontario International,America/Los_Angeles,ONT,KONT,2,208,11,2024-04-18T22:00:00+00:00,2024-04-18T22:00:00+00:00,2024-04-18T22:10:00+00:00,2024-04-18T22:10:00+00:00,2024-04-18T22:10:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,B31,4,,2024-04-19T05:04:00+00:00,2024-04-19T05:04:00+00:00,2024-04-19T04:42:00+00:00,2024-04-19T04:42:00+00:00,2024-04-19T04:42:00+00:00,None,None,None,None
2024-04-18DL8148None,2024-04-18,landed,8148,DL8148,DAL8148,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,C,21,2024-04-18T20:45:00+00:00,2024-04-18T20:45:00+00:00,2024-04-18T21:05:00+00:00,2024-04-18T21:05:00+00:00,2024-04-18T21:05:00+00:00,Guadalupe Victoria,America/Monterrey,DGO,MMDO,A,,,,2024-04-18T22:42:00+00:00,2024-04-18T22:42:00+00:00,2024-04-18T22:20:00+00:00,2024-04-18T22:20:00+00:00,2024-04-18T22:20:00+00:00,None,None,None,None
